sku,name,description,category,sub_type,weight,stackable,max_stack,equippable,equip_slot,damage_min,damage_max,armor_rating,durability_max,consumable,charges_max,effects,tags
temporal_anchor-2747,Arcane Mithril Temporal Anchor Quantum QX-70,Mithril Temporal Anchor Quantum QX-70: a sci_fi item used in various contexts.,sci_fi,temporal_anchor,4.39,1,5,0,,,,,,1,,"{""energy"": 414}","[""common"", ""power""]"
dress_shirt-2748,Dress Shirt of Fortune,Dress Shirt of Fortune: a clothing item used in various contexts.,clothing,dress_shirt,8.51,1,5,1,torso,,,0,,0,,,"[""wearable"", ""rare""]"
bandana-2749,Voidforged Common Iron Bandana,Common Iron Bandana: a clothing item used in various contexts.,clothing,bandana,11.87,0,1,1,legs,,,0,,0,,,"[""wearable"", ""common""]"
holo_chip-2750,"Obsidian Holo Chip Mk II NX-52, Legendary","Obsidian Holo Chip Mk II NX-52, Legendary: a sci_fi item used in various contexts.",sci_fi,holo_chip,4.61,1,5,0,,,,,,1,,"{""energy"": 71}","[""legendary"", ""power""]"
thermal_shield-2751,Alloy Thermal Shield Prototype ZX-6,Alloy Thermal Shield Prototype ZX-6: a sci_fi item used in various contexts.,sci_fi,thermal_shield,9.17,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
jian-2752,Jian of Swiftness,Jian of Swiftness: a weapon item used in various contexts.,weapon,jian,9.65,0,1,1,back,6,8,,71,0,,,"[""uncommon"", ""weapon""]"
nano_kit-2753,Leather Nano Kit Mk I NX-62,Leather Nano Kit Mk I NX-62: a sci_fi item used in various contexts.,sci_fi,nano_kit,0.75,0,1,1,hands,,,,,0,,"{""stun"": 0.195}","[""common"", ""sci-fi""]"
thermal_shield-2754,Alloy Thermal Shield Mk II NX-44,Alloy Thermal Shield Mk II NX-44: a sci_fi item used in various contexts.,sci_fi,thermal_shield,1.9,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
armor_padding-2755,Blessed Alloy Armor Padding,Blessed Alloy Armor Padding: a clothing item used in various contexts.,clothing,armor_padding,4.87,0,1,1,torso,,,0,,0,,,"[""wearable"", ""common""]"
swimsuit-2756,Blessed Swimsuit of Might,Swimsuit of Might: a clothing item used in various contexts.,clothing,swimsuit,10.65,0,1,1,feet,,,0,,0,,,"[""wearable"", ""common""]"
tinder-2757,Tinder of Might,Tinder of Might: a survival item used in various contexts.,survival,tinder,7.21,0,1,0,,,,,,0,,,"[""common""]"
polymer_sheet-2758,Experimental Steel Polymer Sheet,Experimental Steel Polymer Sheet: a crafting item used in various contexts.,crafting,polymer_sheet,11.2,0,1,0,,,,,,0,,,"[""common""]"
journal-2759,Worn Leather Journal,Worn Leather Journal: a books item used in various contexts.,books,journal,6.43,0,1,0,,,,,,0,,,"[""common""]"
cloak_heavy-2760,Cloak Heavy of Might,Cloak Heavy of Might: a clothing item used in various contexts.,clothing,cloak_heavy,5.12,1,5,1,hands,,,0,,0,,,"[""wearable"", ""legendary""]"
jacket-2761,Blessed Alloy Jacket,Blessed Alloy Jacket: a clothing item used in various contexts.,clothing,jacket,10.24,0,1,1,feet,,,1,,0,,,"[""wearable"", ""uncommon""]"
chewing_herb-2762,Chewing Herb of Fortune,Chewing Herb of Fortune: a food_drink item used in various contexts.,food_drink,chewing_herb,4.81,0,1,0,,,,,,0,,,"[""common""]"
root_vegetables-2763,Refined Obsidian Root Vegetables,Refined Obsidian Root Vegetables: a food_drink item used in various contexts.,food_drink,root_vegetables,9.58,0,1,0,,,,,,0,,,"[""rare""]"
iron-2764,Iron of Fortune,Iron of Fortune: a household item used in various contexts.,household,iron,1.87,0,1,0,,,,,,0,,,"[""common""]"
ritual_mask-2765,Heavy Ritual Mask of Fire,Heavy Ritual Mask of Fire: a fantasy item used in various contexts.,fantasy,ritual_mask,11.36,0,1,1,hands,,,,,0,,"{""magic_power"": 0.27}","[""curse:-hp"", ""common"", ""fantasy""]"
mystic_vial-2766,Sunforged Mystic Vial,Sunforged Mystic Vial: a fantasy item used in various contexts.,fantasy,mystic_vial,7.73,0,1,0,,,,,,0,,,"[""common"", ""fantasy""]"
echo_stone-2767,Sunforged Echo Stone,Sunforged Echo Stone: a fantasy item used in various contexts.,fantasy,echo_stone,0.74,0,1,1,torso,,,,,0,,,"[""curse:-hp"", ""rare"", ""fantasy""]"
rice-2768,Rice of Swiftness Prototype,Rice of Swiftness: a food_drink item used in various contexts.,food_drink,rice,5.24,0,1,0,,,,,,0,,,"[""common""]"
fighting_knife-2769,Blessed Fighting Knife of Swiftness,Fighting Knife of Swiftness: a weapon item used in various contexts.,weapon,fighting_knife,3.12,0,1,1,back,15,22,,14,0,,,"[""common"", ""weapon""]"
suture_kit-2770,Suture Kit of Swiftness,Suture Kit of Swiftness: a survival item used in various contexts.,survival,suture_kit,7.23,0,1,0,,,,,,0,,,"[""common""]"
coat_fur-2771,Sturdy Composite Coat Fur,Sturdy Composite Coat Fur: a clothing item used in various contexts.,clothing,coat_fur,3.53,0,1,1,neck,,,0,,0,,,"[""wearable"", ""common""]"
stool-2772,Stool of Fortune of the Deep,Stool of Fortune: a household item used in various contexts.,household,stool,7.79,0,1,0,,,,,,0,,,"[""rare""]"
thermal_pants-2773,Thermal Pants of Fortune,Thermal Pants of Fortune: a clothing item used in various contexts.,clothing,thermal_pants,1.76,0,1,1,torso,,,0,,0,,,"[""wearable"", ""rare""]"
tube_bender-2774,Tube Bender of Might,Tube Bender of Might: a tool item used in various contexts.,tool,tube_bender,1.57,0,1,0,,,,,,0,,,"[""tool"", ""uncommon""]"
trenchcoat-2775,Refined Wood Trenchcoat,Refined Wood Trenchcoat: a clothing item used in various contexts.,clothing,trenchcoat,3.86,0,1,1,neck,,,1,,0,,,"[""wearable"", ""uncommon""]"
tabi-2776,Worn Iron Tabi,Worn Iron Tabi: a clothing item used in various contexts.,clothing,tabi,10.77,0,1,1,legs,,,2,,0,,,"[""wearable"", ""common""]"
solder-2777,Solder of Swiftness,Solder of Swiftness: a materials item used in various contexts.,materials,solder,11.43,0,1,0,,,,,,0,,"{""hacking_bonus"": 0.194}","[""common""]"
bio_scanner-2778,Glass Bio Scanner Corvus-series NX-38,Glass Bio Scanner Corvus-series NX-38: a sci_fi item used in various contexts.,sci_fi,bio_scanner,9.43,0,1,1,hands,,,,,0,,,"[""common"", ""sci-fi""]"
tunic-2779,Common Mithril Tunic,Common Mithril Tunic: a clothing item used in various contexts.,clothing,tunic,7.95,0,1,1,torso,,,2,,0,,,"[""wearable"", ""common""]"
optic_lens-2780,Composite Optic Lens Prototype ZX-68,Composite Optic Lens Prototype ZX-68: a sci_fi item used in various contexts.,sci_fi,optic_lens,8.57,0,1,0,,,,,,0,,,"[""rare"", ""sci-fi""]"
magnet_ring-2781,Mithril Magnet Ring Corvus-series NX-8,Mithril Magnet Ring Corvus-series NX-8: a sci_fi item used in various contexts.,sci_fi,magnet_ring,6.95,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
gold_ore-2782,Common Leather Gold Ore,Common Leather Gold Ore: a materials item used in various contexts.,materials,gold_ore,11.4,0,1,0,,,,,,0,,,"[""common""]"
wrench-2783,Arcane Wrench of Swiftness,Wrench of Swiftness: a tool item used in various contexts.,tool,wrench,4.53,0,1,0,,,,,,0,,,"[""tool"", ""uncommon""]"
dye-2784,Dye of Fortune,Dye of Fortune: a crafting item used in various contexts.,crafting,dye,5.31,0,1,0,,,,,,0,,,"[""common""]"
pressure_gauge-2785,Pressure Gauge of Might,Pressure Gauge of Might: a tool item used in various contexts.,tool,pressure_gauge,3.83,0,1,0,,,,,,0,,"{""stun"": 0.278}","[""tool"", ""common""]"
curtain-2786,Fine Wood Curtain of Vitality,Fine Wood Curtain: a household item used in various contexts.,household,curtain,8.04,0,1,0,,,,,,0,,,"[""common""]"
brigandine-2787,Brigandine of Might,Brigandine of Might: a armor item used in various contexts.,armor,brigandine,7.14,0,1,1,hands,,,5,115,0,,,"[""uncommon"", ""armor""]"
bola-2788,Voidforged Sturdy Wood Bola,Sturdy Wood Bola: a weapon item used in various contexts.,weapon,bola,5.41,0,1,1,back,8,9,,35,0,,,"[""common"", ""weapon""]"
flux_coil-2789,Steel Flux Coil Corvus-series ZX-44,Steel Flux Coil Corvus-series ZX-44: a sci_fi item used in various contexts.,sci_fi,flux_coil,2.72,1,5,0,,,,,,1,,"{""energy"": 262}","[""uncommon"", ""power""]"
subspace_anchor-2790,Wood Subspace Anchor Quantum QX-4,Wood Subspace Anchor Quantum QX-4: a sci_fi item used in various contexts.,sci_fi,subspace_anchor,1.26,1,1,0,,,,,,1,,"{""energy"": 422}","[""curse:-durability_loss"", ""common"", ""power""]"
signal_flare-2791,Signal Flare of Swiftness,Signal Flare of Swiftness: a tool item used in various contexts.,tool,signal_flare,3.65,0,1,0,,,,,,0,,,"[""tool"", ""rare""]"
filament-2792,Experimental Glass Filament,Experimental Glass Filament: a crafting item used in various contexts.,crafting,filament,4.09,0,1,0,,,,,,0,,,"[""rare""]"
surcoat-2793,"Surcoat of Might, Legendary","Surcoat of Might, Legendary: a clothing item used in various contexts.",clothing,surcoat,7.97,0,1,1,torso,,,1,,0,,"{""mana_regen"": 0.187}","[""wearable"", ""legendary""]"
alloy_ingot-2794,Alloy Ingot of Might,Alloy Ingot of Might: a materials item used in various contexts.,materials,alloy_ingot,3.99,0,1,0,,,,,,0,,,"[""common""]"
broth_cube-2795,Broth Cube of Might,Broth Cube of Might: a food_drink item used in various contexts.,food_drink,broth_cube,0.76,0,1,0,,,,,,0,,,"[""common""]"
pain_relief_vial-2796,Ancient Obsidian Pain Relief Vial,Ancient Obsidian Pain Relief Vial: a survival item used in various contexts.,survival,pain_relief_vial,0.68,0,1,0,,,,,,0,,,"[""common""]"
earring-2797,Light Obsidian Earring,Light Obsidian Earring: a jewelry item used in various contexts.,jewelry,earring,3.71,0,1,0,,,,,,0,,"{""charisma"": 0.08}","[""fashion"", ""value"", ""common""]"
cuisses-2798,Cursed Fine Ceramic Cuisses of the Magus,Fine Ceramic Cuisses: a armor item used in various contexts.,armor,cuisses,11.72,0,1,1,back,,,17,118,0,,,"[""common"", ""armor""]"
fey_seed-2799,Fey Seed of Storms,Fey Seed of Storms: a fantasy item used in various contexts.,fantasy,fey_seed,2.13,0,1,1,neck,,,,,0,,,"[""common"", ""fantasy""]"
warhammer-2800,"Warhammer of Fortune, Legendary","Warhammer of Fortune, Legendary: a weapon item used in various contexts.",weapon,warhammer,1.04,0,1,1,back,6,8,,152,0,,,"[""legendary"", ""weapon""]"
dark_matter_cell-2801,Enchanted Glass Dark Matter Cell Mk I ZX-31,Glass Dark Matter Cell Mk I ZX-31: a sci_fi item used in various contexts.,sci_fi,dark_matter_cell,4.12,0,1,0,,,,,,0,,,"[""common"", ""sci-fi""]"
smoked_sausage-2802,Experimental Steel Smoked Sausage,Experimental Steel Smoked Sausage: a food_drink item used in various contexts.,food_drink,smoked_sausage,8.32,0,1,0,,,,,,0,,,"[""rare""]"
axe-2803,Pristine Obsidian Axe,Pristine Obsidian Axe: a weapon item used in various contexts.,weapon,axe,5.02,0,1,1,hands,9,11,,180,0,,,"[""common"", ""weapon""]"
driftwood_totem-2804,Light Driftwood Totem of Swiftness,Light Driftwood Totem of Swiftness: a fantasy item used in various contexts.,fantasy,driftwood_totem,9.61,0,1,1,neck,,,,,0,,,"[""common"", ""fantasy""]"
hammer_throw-2805,Hammer Throw of Might,Hammer Throw of Might: a weapon item used in various contexts.,weapon,hammer_throw,11.66,0,1,1,back,13,21,,149,0,,,"[""common"", ""weapon""]"
band_plain-2806,Band Plain of Fortune,Band Plain of Fortune: a jewelry item used in various contexts.,jewelry,band_plain,8.92,0,1,0,,,,,,0,,"{""charisma"": 0.05, ""magic_resist"": 0.08}","[""fashion"", ""value"", ""common""]"
lathe_bed-2807,"Blessed Alloy Lathe Bed, Epic","Blessed Alloy Lathe Bed, Epic: a crafting item used in various contexts.",crafting,lathe_bed,3.36,0,1,0,,,,,,0,,,"[""epic""]"
skirt-2808,Skirt of Might,Skirt of Might: a clothing item used in various contexts.,clothing,skirt,5.25,0,1,1,feet,,,0,,0,,,"[""wearable"", ""common""]"
kukri_small-2809,Experimental Glass Kukri Small,Experimental Glass Kukri Small: a weapon item used in various contexts.,weapon,kukri_small,1.45,0,1,1,back,13,18,,157,0,,,"[""common"", ""weapon""]"
dress_shirt-2810,Pristine Polymer Dress Shirt,Pristine Polymer Dress Shirt: a clothing item used in various contexts.,clothing,dress_shirt,9.58,0,1,1,neck,,,2,,0,,,"[""wearable"", ""common""]"
parrying_dagger-2811,"Fine Steel Parrying Dagger, Epic","Fine Steel Parrying Dagger, Epic: a weapon item used in various contexts.",weapon,parrying_dagger,5.46,0,1,1,hands,3,7,,82,0,,,"[""epic"", ""weapon""]"
small_hair_chain-2812,Small Hair Chain of Might,Small Hair Chain of Might: a jewelry item used in various contexts.,jewelry,small_hair_chain,9.77,0,1,0,,,,,,0,,"{""charisma"": 0.05}","[""fashion"", ""value"", ""common""]"
helm_open-2813,Helm Open of Fortune,Helm Open of Fortune: a armor item used in various contexts.,armor,helm_open,4.98,0,1,1,legs,,,3,164,0,,,"[""uncommon"", ""armor""]"
grimoire-2814,Worn Polymer Grimoire,Worn Polymer Grimoire: a books item used in various contexts.,books,grimoire,5.7,0,1,0,,,,,,0,,,"[""uncommon""]"
war_club-2815,Worn Ceramic War Club,Worn Ceramic War Club: a weapon item used in various contexts.,weapon,war_club,11.37,0,1,1,back,15,16,,114,0,,,"[""uncommon"", ""weapon""]"
iron-2816,Heavy Iron Iron,Heavy Iron Iron: a household item used in various contexts.,household,iron,9.36,0,1,0,,,,,,0,,,"[""uncommon""]"
plasma_cutter-2817,Mithril Plasma Cutter Ion-charged VX-62,Mithril Plasma Cutter Ion-charged VX-62: a sci_fi item used in various contexts.,sci_fi,plasma_cutter,9.99,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
ritual_bowl-2818,"Moon-Touched Ritual Bowl, Artifact","Moon-Touched Ritual Bowl, Artifact: a fantasy item used in various contexts.",fantasy,ritual_bowl,11.34,0,1,0,,,,,,0,,,"[""artifact"", ""fantasy""]"
brick_jointer-2819,Brick Jointer of Fortune of the Deep,Brick Jointer of Fortune: a tool item used in various contexts.,tool,brick_jointer,0.84,0,1,0,,,,,,0,,"{""bleed"": 0.099}","[""tool"", ""common""]"
jam_jar-2820,Jam Jar of Might,Jam Jar of Might: a food_drink item used in various contexts.,food_drink,jam_jar,2.86,0,1,0,,,,,,0,,,"[""common""]"
stealth_field-2821,Steel Stealth Field Ion-charged NX-87,Steel Stealth Field Ion-charged NX-87: a sci_fi item used in various contexts.,sci_fi,stealth_field,7.7,0,1,0,,,,,,0,,,"[""common"", ""sci-fi""]"
pliers-2822,Pliers of Fortune,Pliers of Fortune: a tool item used in various contexts.,tool,pliers,3.23,0,1,0,,,,,,0,,,"[""tool"", ""artifact""]"
biscuit-2823,Biscuit of Might,Biscuit of Might: a food_drink item used in various contexts.,food_drink,biscuit,8.19,0,1,0,,,,,,0,,,"[""rare""]"
rain_pants-2824,Rain Pants of Swiftness,Rain Pants of Swiftness: a clothing item used in various contexts.,clothing,rain_pants,6.41,0,1,1,torso,,,1,,0,,,"[""wearable"", ""common""]"
medkit-2825,Medkit of Might,Medkit of Might: a survival item used in various contexts.,survival,medkit,9.51,0,1,0,,,,,,0,,,"[""rare""]"
shirt-2826,"Rusted Mithril Shirt, Epic","Rusted Mithril Shirt, Epic: a clothing item used in various contexts.",clothing,shirt,5.38,0,1,1,legs,,,2,,0,,,"[""wearable"", ""epic""]"
bolas_heavy-2827,Cursed Alloy Bolas Heavy,Cursed Alloy Bolas Heavy: a weapon item used in various contexts.,weapon,bolas_heavy,8.83,0,1,1,hands,13,17,,139,0,,,"[""uncommon"", ""weapon""]"
celestial_scroll-2828,Voidforged Moon-Touched Celestial Scroll,Moon-Touched Celestial Scroll: a fantasy item used in various contexts.,fantasy,celestial_scroll,0.72,0,1,1,torso,,,,,0,,"{""magic_power"": 0.24}","[""common"", ""fantasy""]"
pressure_washer-2829,Experimental Steel Pressure Washer,Experimental Steel Pressure Washer: a tool item used in various contexts.,tool,pressure_washer,1.77,0,1,0,,,,,,0,,"{""hacking_bonus"": 0.076}","[""tool"", ""common""]"
dye-2830,Worn Wood Dye,Worn Wood Dye: a crafting item used in various contexts.,crafting,dye,11.86,0,1,0,,,,,,0,,,"[""uncommon""]"
wrist_wrap-2831,Cursed Steel Wrist Wrap,Cursed Steel Wrist Wrap: a jewelry item used in various contexts.,jewelry,wrist_wrap,4.5,0,1,0,,,,,,0,,"{""charisma"": 0.07, ""magic_resist"": 0.02}","[""fashion"", ""value"", ""common""]"
chisels-2832,Compact Iron Chisels,Compact Iron Chisels: a tool item used in various contexts.,tool,chisels,11.85,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
carabiner_set-2833,Refined Iron Carabiner Set,Refined Iron Carabiner Set: a tool item used in various contexts.,tool,carabiner_set,8.43,0,1,0,,,,,,0,,,"[""tool"", ""artifact""]"
stabilizer-2834,Quantum Iron Stabilizer Mk II ZX-73,Iron Stabilizer Mk II ZX-73: a sci_fi item used in various contexts.,sci_fi,stabilizer,5.02,0,1,1,hands,,,,,0,,,"[""common"", ""sci-fi""]"
scimitar-2835,Scimitar of Might,Scimitar of Might: a weapon item used in various contexts.,weapon,scimitar,0.73,0,1,1,hands,8,11,,26,0,,,"[""common"", ""weapon""]"
stew-2836,"Stew of Swiftness, Artifact","Stew of Swiftness, Artifact: a food_drink item used in various contexts.",food_drink,stew,3.86,0,1,0,,,,,,0,,,"[""artifact""]"
mop-2837,Light Iron Mop,Light Iron Mop: a household item used in various contexts.,household,mop,5.83,0,1,0,,,,,,0,,,"[""uncommon""]"
graphene_sheet-2838,Graphene Sheet of Swiftness,Graphene Sheet of Swiftness: a materials item used in various contexts.,materials,graphene_sheet,3.15,0,1,0,,,,,,0,,,"[""artifact""]"
preserved_fruit-2839,Preserved Fruit of Swiftness,Preserved Fruit of Swiftness: a food_drink item used in various contexts.,food_drink,preserved_fruit,4.7,0,1,0,,,,,,0,,,"[""common""]"
torch_oil-2840,Common Obsidian Torch Oil,Common Obsidian Torch Oil: a survival item used in various contexts.,survival,torch_oil,6.03,0,1,0,,,,,,0,,,"[""common""]"
cutlass-2841,Cutlass of Fortune of Vitality,Cutlass of Fortune: a weapon item used in various contexts.,weapon,cutlass,4.03,0,1,1,back,2,6,,197,0,,,"[""legendary"", ""weapon""]"
heater_shield-2842,Compact Obsidian Heater Shield,Compact Obsidian Heater Shield: a armor item used in various contexts.,armor,heater_shield,11.1,0,1,1,torso,,,14,31,0,,,"[""epic"", ""armor""]"
endoscope_cam-2843,Endoscope Cam of Swiftness,Endoscope Cam of Swiftness: a tool item used in various contexts.,tool,endoscope_cam,4.99,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
folding_spade-2844,Refined Obsidian Folding Spade,Refined Obsidian Folding Spade: a survival item used in various contexts.,survival,folding_spade,5.4,0,1,0,,,,,,0,,,"[""curse:-slow"", ""common""]"
ledger-2845,Worn Glass Ledger,Worn Glass Ledger: a books item used in various contexts.,books,ledger,8.09,0,1,0,,,,,,0,,,"[""common""]"
vibro_knife-2846,Alloy Vibro Knife Mk I VX-42 Prime,Alloy Vibro Knife Mk I VX-42: a sci_fi item used in various contexts.,sci_fi,vibro_knife,0.45,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
glass_vase-2847,Glass Vase of Might,Glass Vase of Might: a household item used in various contexts.,household,glass_vase,5.53,0,1,0,,,,,,0,,,"[""common""]"
whip-2848,Compact Glass Whip,Compact Glass Whip: a weapon item used in various contexts.,weapon,whip,9.6,0,1,1,hands,7,9,,50,0,,,"[""uncommon"", ""weapon""]"
net-2849,Worn Glass Net,Worn Glass Net: a weapon item used in various contexts.,weapon,net,2.44,0,1,1,hands,8,10,,161,0,,,"[""uncommon"", ""weapon""]"
field_emitter-2850,Alloy Field Emitter Corvus-series NX-76,Alloy Field Emitter Corvus-series NX-76: a sci_fi item used in various contexts.,sci_fi,field_emitter,10.18,0,1,1,hands,,,,,0,,,"[""rare"", ""sci-fi""]"
